ts,frame_idx,ok,bbox,offx,offy
1764760179.526456,135,1,None,,
1764760179.598441,136,1,None,,
1764760179.670291,137,1,None,,
1764760179.742161,138,1,None,,
1764760179.814065,139,1,None,,
1764760179.886057,140,1,None,,
1764760180.038026,141,1,None,,
1764760180.100523,142,1,None,,
1764760180.172484,143,1,None,,
1764760180.244445,144,1,None,,
1764760180.316307,145,1,None,,
1764760180.388371,146,1,None,,
1764760180.460276,147,1,None,,
1764760180.532090,148,1,None,,
1764760180.603948,149,1,None,,
1764760180.675858,150,1,None,,
1764760180.825577,151,1,None,,
1764760180.889111,152,1,None,,
1764760180.961042,153,1,None,,
1764760181.033051,154,1,None,,
1764760181.104941,155,1,None,,
1764760181.176807,156,1,None,,
1764760181.248845,157,1,None,,
1764760181.320693,158,1,None,,
1764760181.392668,159,1,None,,
1764760181.464551,160,1,None,,
1764760181.628140,161,1,None,,
1764760181.678807,162,1,None,,
1764760181.750839,163,1,None,,
1764760181.822625,164,1,None,,
1764760181.894661,165,1,None,,
1764760181.966551,166,1,None,,
1764760182.038530,167,1,None,,
1764760182.110427,168,1,None,,
1764760182.182245,169,1,None,,
1764760182.254204,170,1,None,,
1764760182.425334,171,1,None,,
1764760182.468194,172,1,None,,
1764760182.540162,173,1,None,,
1764760182.612164,174,1,None,,
1764760182.683897,175,1,None,,
1764760182.755859,176,1,None,,
1764760182.827689,177,1,None,,
1764760182.899587,178,1,None,,
1764760182.971720,179,1,None,,
1764760183.043743,180,1,None,,
1764760183.210718,181,1,None,,
1764760183.254178,182,1,None,,
1764760183.324001,183,1,None,,
1764760183.393638,184,1,None,,
1764760183.463283,185,1,None,,
1764760183.532933,186,1,None,,
1764760183.602552,187,1,None,,
1764760183.672273,188,1,None,,
1764760183.741902,189,1,None,,
1764760183.811540,190,1,None,,
1764760183.957637,191,1,None,,
1764760184.022872,192,1,None,,
1764760184.093690,193,1,None,,
1764760184.165690,194,1,None,,
1764760184.237603,195,1,None,,
1764760184.309541,196,1,None,,
1764760184.381488,197,1,None,,
1764760184.453461,198,1,None,,
1764760184.525323,199,1,None,,
1764760184.597263,200,1,None,,
1764760184.750355,201,1,None,,
1764760184.811540,202,1,None,,
1764760184.883450,203,1,None,,
1764760184.955463,204,1,None,,
1764760185.027521,205,1,None,,
1764760185.099374,206,1,None,,
1764760185.171516,207,1,None,,
1764760185.243502,208,1,None,,
1764760185.315485,209,1,None,,
1764760185.387400,210,1,None,,
1764760185.542711,211,1,None,,
1764760185.602050,212,1,None,,
1764760185.674192,213,1,None,,
1764760185.746163,214,1,None,,
1764760185.818096,215,1,None,,
1764760185.890096,216,1,None,,
1764760185.962022,217,1,None,,
1764760186.033953,218,1,None,,
1764760186.105976,219,1,None,,
1764760186.177890,220,1,None,,
1764760186.332499,221,1,None,,
1764760186.392452,222,1,None,,
1764760186.464388,223,1,None,,
1764760186.536383,224,1,None,,
1764760186.608433,225,1,None,,
1764760186.680410,226,1,None,,
1764760186.752395,227,1,None,,
1764760186.824338,228,1,None,,
1764760186.896217,229,1,None,,
1764760186.968023,230,1,None,,
1764760187.110713,231,1,None,,
1764760187.178941,232,1,None,,
1764760187.250817,233,1,None,,
1764760187.322731,234,1,None,,
1764760187.394670,235,1,None,,
1764760187.466783,236,1,None,,
1764760187.538705,237,1,None,,
1764760187.610599,238,1,None,,
1764760187.682710,239,1,None,,
1764760187.754630,240,1,None,,
1764760187.904005,241,1,None,,
1764760187.969342,242,1,None,,
1764760188.041294,243,1,None,,
1764760188.113346,244,1,None,,
1764760188.188725,245,1,None,,
1764760188.255865,246,1,None,,
1764760188.327436,247,1,None,,
1764760188.398962,248,1,None,,
1764760188.472196,249,1,None,,
1764760188.541749,250,1,None,,
1764760188.665490,251,1,None,,
1764760188.684118,252,1,None,,
1764760188.754667,253,1,None,,
1764760188.825160,254,1,None,,
1764760188.901014,255,1,None,,
1764760188.966852,256,1,None,,
1764760189.037846,257,1,None,,
1764760189.107612,258,1,None,,
1764760189.177955,259,1,None,,
1764760189.251249,260,1,None,,
1764760189.421384,261,1,None,,
1764760189.459753,262,1,None,,
1764760189.529986,263,1,None,,
1764760189.601007,264,1,None,,
1764760189.669838,265,1,None,,
1764760189.741766,266,1,None,,
1764760189.813156,267,1,None,,
1764760189.889790,268,1,None,,
1764760189.956039,269,1,None,,
1764760190.027527,270,1,None,,
1764760190.126353,271,1,None,,
1764760190.169238,272,1,None,,
1764760190.238068,273,1,None,,
1764760190.307985,274,1,None,,
1764760190.378212,275,1,None,,
1764760190.448787,276,1,None,,
1764760190.519203,277,1,None,,
1764760190.589001,278,1,None,,
1764760190.659845,279,1,None,,
1764760190.729347,280,1,None,,
1764760190.819101,281,1,None,,
1764760190.870473,282,1,None,,
1764760190.941144,283,1,None,,
1764760191.010769,284,1,None,,
1764760191.081079,285,1,None,,
1764760191.151330,286,1,None,,
1764760191.222919,287,1,None,,
1764760191.292064,288,1,None,,
1764760191.363122,289,1,None,,
1764760191.433161,290,1,None,,
1764760191.532436,291,1,None,,
1764760191.575821,292,1,None,,
1764760191.645006,293,1,None,,
1764760191.717136,294,1,None,,
1764760191.788189,295,1,None,,
1764760191.860186,296,1,None,,
1764760191.931274,297,1,None,,
1764760192.004475,298,1,None,,
1764760192.075031,299,1,None,,
1764760192.145915,300,1,None,,
1764760192.257561,301,1,None,,
1764760192.285846,302,1,None,,
1764760192.359931,303,1,None,,
1764760192.428193,304,1,None,,
1764760192.501358,305,1,None,,
1764760192.569802,306,1,None,,
1764760192.640145,307,1,None,,
1764760192.710422,308,1,None,,
1764760192.780140,309,1,None,,
1764760192.851630,310,1,None,,
1764760192.975581,311,1,None,,
1764760192.992454,312,1,None,,
1764760193.062812,313,1,None,,
1764760193.136364,314,1,None,,
1764760193.203160,315,1,None,,
1764760193.273390,316,1,None,,
1764760193.344368,317,1,None,,
1764760193.414497,318,1,None,,
1764760193.488509,319,1,None,,
1764760193.559809,320,1,None,,
1764760193.731604,321,1,None,,
1764760193.770081,322,1,None,,
1764760193.851598,323,1,None,,
1764760193.915247,324,1,None,,
1764760193.987014,325,1,None,,
1764760194.057552,326,1,None,,
1764760194.128875,327,1,None,,
1764760194.200452,328,1,None,,
1764760194.274500,329,1,None,,
1764760194.344886,330,1,None,,
1764760194.495541,331,1,None,,
1764760194.557604,332,1,None,,
1764760194.628054,333,1,None,,
1764760194.698244,334,1,None,,
1764760194.768272,335,1,None,,
1764760194.841385,336,1,None,,
1764760194.912719,337,1,None,,
1764760194.984247,338,1,None,,
1764760195.052973,339,1,None,,
1764760195.125511,340,1,None,,
1764760195.231413,341,1,None,,
1764760195.264239,342,1,None,,
1764760195.334303,343,1,None,,
1764760195.404964,344,1,None,,
1764760195.475252,345,1,None,,
1764760195.545905,346,1,None,,
1764760195.617214,347,1,None,,
1764760195.686246,348,1,None,,
1764760195.756742,349,1,None,,
1764760195.829000,350,1,None,,
1764760195.934218,351,1,None,,
1764760195.971011,352,1,None,,
1764760196.040418,353,1,None,,
1764760196.110187,354,1,None,,
1764760196.180526,355,1,None,,
1764760196.253851,356,1,None,,
1764760196.321059,357,1,None,,
1764760196.391454,358,1,None,,
1764760196.461721,359,1,None,,
1764760196.532185,360,1,None,,
1764760196.626144,361,1,None,,
1764760196.672501,362,1,None,,
1764760196.743020,363,1,None,,
1764760196.813493,364,1,None,,
1764760196.884479,365,1,None,,
1764760196.955395,366,1,None,,
1764760197.027211,367,1,None,,
1764760197.096661,368,1,None,,
1764760197.167284,369,1,None,,
1764760197.241188,370,1,None,,
1764760197.345589,371,1,None,,
1764760197.378733,372,1,None,,
1764760197.448997,373,1,None,,
1764760197.519750,374,1,None,,
1764760197.589804,375,1,None,,
1764760197.664093,376,1,None,,
1764760197.731375,377,1,None,,
1764760197.800961,378,1,None,,
1764760197.871475,379,1,None,,
1764760197.942069,380,1,None,,
1764760198.052150,381,1,None,,
1764760198.082987,382,1,None,,
1764760198.153413,383,1,None,,
1764760198.223778,384,1,None,,
1764760198.294603,385,1,None,,
1764760198.373241,386,1,None,,
1764760198.441613,387,1,None,,
1764760198.507993,388,1,None,,
1764760198.578909,389,1,None,,
1764760198.651228,390,1,None,,
1764760198.771515,391,1,None,,
1764760198.789582,392,1,None,,
1764760198.860125,393,1,None,,
1764760198.930196,394,1,None,,
1764760199.000718,395,1,None,,
1764760199.072102,396,1,None,,
1764760199.141700,397,1,None,,
1764760199.213685,398,1,None,,
1764760199.286256,399,1,None,,
1764760199.360549,400,1,None,,
1764760199.474392,401,1,None,,
1764760199.498951,402,1,None,,
1764760199.571650,403,1,None,,
1764760199.639635,404,1,None,,
1764760199.709863,405,1,None,,
1764760199.780232,406,1,None,,
1764760199.851130,407,1,None,,
1764760199.921701,408,1,None,,
1764760199.990998,409,1,None,,
1764760200.065148,410,1,None,,
1764760200.200105,411,1,None,,
1764760200.202691,412,1,None,,
1764760200.273266,413,1,None,,
1764760200.343411,414,1,None,,
1764760200.413686,415,1,None,,
1764760200.483873,416,1,None,,
1764760200.554276,417,1,None,,
1764760200.624526,418,1,None,,
1764760200.694796,419,1,None,,
1764760200.765117,420,1,None,,
1764760200.856079,421,1,None,,
1764760200.906322,422,1,None,,
1764760200.979387,423,1,None,,
1764760201.048342,424,1,None,,
1764760201.119575,425,1,None,,
1764760201.192059,426,1,None,,
1764760201.263030,427,1,None,,
1764760201.336598,428,1,None,,
1764760201.404411,429,1,None,,
1764760201.475069,430,1,None,,
1764760201.602461,431,1,None,,
1764760201.618357,432,1,None,,
1764760201.686324,433,1,None,,
1764760201.756641,434,1,None,,
1764760201.827088,435,1,None,,
1764760201.900713,436,1,None,,
1764760201.973854,437,1,None,,
1764760202.039599,438,1,None,,
1764760202.112086,439,1,None,,
1764760202.185905,440,1,None,,
1764760202.285559,441,1,None,,
1764760202.324378,442,1,None,,
1764760202.395106,443,1,None,,
1764760202.465930,444,1,None,,
1764760202.536381,445,1,None,,
1764760202.607089,446,1,None,,
1764760202.685739,447,1,None,,
1764760202.748698,448,1,None,,
1764760202.822797,449,1,None,,
1764760202.891970,450,1,None,,
1764760202.981081,451,1,None,,
1764760203.031155,452,1,None,,
1764760203.101857,453,1,None,,
1764760203.172221,454,1,None,,
1764760203.242482,455,1,None,,
1764760203.312772,456,1,None,,
1764760203.383587,457,1,None,,
1764760203.453534,458,1,None,,
1764760203.523742,459,1,None,,
1764760203.597075,460,1,None,,
1764760203.699816,461,1,None,,
1764760203.737141,462,1,None,,
1764760203.807650,463,1,None,,
1764760203.881836,464,1,None,,
1764760203.948547,465,1,None,,
1764760204.018763,466,1,None,,
1764760204.089809,467,1,None,,
1764760204.160415,468,1,None,,
1764760204.231209,469,1,None,,
1764760204.302746,470,1,None,,
1764760204.395550,471,1,None,,
1764760204.442939,472,1,None,,
1764760204.514252,473,1,None,,
1764760204.584140,474,1,None,,
1764760204.654132,475,1,None,,
1764760204.728436,476,1,None,,
1764760204.794670,477,1,None,,
1764760204.865373,478,1,None,,
1764760204.935726,479,1,None,,
1764760205.005883,480,1,None,,
1764760205.109254,481,1,None,,
1764760205.146531,482,1,None,,
1764760205.217506,483,1,None,,
1764760205.288182,484,1,None,,
1764760205.358120,485,1,None,,
1764760205.428405,486,1,None,,
1764760205.505750,487,1,None,,
1764760205.570079,488,1,None,,
1764760205.641666,489,1,None,,
1764760205.716624,490,1,None,,
1764760205.812147,491,1,None,,
1764760205.853986,492,1,None,,
1764760205.924795,493,1,None,,
1764760205.995383,494,1,None,,
1764760206.065367,495,1,None,,
1764760206.135715,496,1,None,,
1764760206.206134,497,1,None,,
1764760206.276389,498,1,None,,
1764760206.346653,499,1,None,,
1764760206.417355,500,1,None,,
1764760206.508533,501,1,None,,
1764760206.558674,502,1,None,,
1764760206.628956,503,1,None,,
1764760206.700799,504,1,None,,
1764760206.769673,505,1,None,,
1764760206.840130,506,1,None,,
1764760206.910450,507,1,None,,
1764760206.980896,508,1,None,,
1764760207.051418,509,1,None,,
1764760207.121453,510,1,None,,
1764760207.213024,511,1,None,,
1764760207.262476,512,1,None,,
1764760207.332412,513,1,None,,
1764760207.402806,514,1,None,,
1764760207.473187,515,1,None,,
1764760207.543550,516,1,None,,
1764760207.615015,517,1,None,,
1764760207.688666,518,1,None,,
1764760207.758390,519,1,None,,
1764760207.827535,520,1,None,,
1764760207.946447,521,1,None,,
1764760207.969160,522,1,None,,
1764760208.042325,523,1,None,,
1764760208.110123,524,1,None,,
1764760208.180079,525,1,None,,
1764760208.250470,526,1,None,,
1764760208.320673,527,1,None,,
1764760208.395095,528,1,None,,
1764760208.462923,529,1,None,,
1764760208.532470,530,1,None,,
1764760208.664293,531,1,None,,
1764760208.672592,532,1,None,,
1764760208.743305,533,1,None,,
1764760208.813760,534,1,None,,
1764760208.883756,535,1,None,,
1764760208.954684,536,1,None,,
1764760209.027798,537,1,None,,
1764760209.095484,538,1,None,,
1764760209.165006,539,1,None,,
1764760209.237371,540,1,None,,
1764760209.347931,541,1,None,,
1764760209.377774,542,1,None,,
1764760209.448426,543,1,None,,
1764760209.518765,544,1,None,,
1764760209.589082,545,1,None,,
1764760209.659473,546,1,None,,
1764760209.730693,547,1,None,,
1764760209.800377,548,1,None,,
1764760209.870498,549,1,None,,
1764760209.943008,550,1,None,,
1764760210.044562,551,1,None,,
1764760210.085207,552,1,None,,
1764760210.154692,553,1,None,,
1764760210.225486,554,1,None,,
1764760210.295309,555,1,None,,
1764760210.366955,556,1,None,,
1764760210.436454,557,1,None,,
1764760210.509873,558,1,None,,
1764760210.581107,559,1,None,,
1764760210.650721,560,1,None,,
1764760210.778324,561,1,None,,
1764760210.792355,562,1,None,,
1764760210.862394,563,1,None,,
1764760210.932883,564,1,None,,
1764760211.003095,565,1,None,,
1764760211.074642,566,1,None,,
1764760211.144737,567,1,None,,
1764760211.214374,568,1,None,,
1764760211.285593,569,1,None,,
1764760211.355824,570,1,None,,
1764760211.483564,571,1,None,,
1764760211.499288,572,1,None,,
1764760211.566566,573,1,None,,
1764760211.638059,574,1,None,,
1764760211.715477,575,1,None,,
1764760211.782123,576,1,None,,
1764760211.853160,577,1,None,,
1764760211.924296,578,1,None,,
1764760211.996002,579,1,None,,
1764760212.067290,580,1,None,,
1764760212.157721,581,1,None,,
1764760212.207318,582,1,None,,
1764760212.278144,583,1,None,,
1764760212.348950,584,1,None,,
1764760212.418939,585,1,None,,
1764760212.491767,586,1,None,,
1764760212.563879,587,1,None,,
1764760212.634852,588,1,None,,
1764760212.706285,589,1,None,,
1764760212.777692,590,1,None,,
1764760212.878527,591,1,None,,
1764760212.916848,592,1,None,,
1764760212.987123,593,1,None,,
1764760213.058625,594,1,None,,
1764760213.128023,595,1,None,,
1764760213.198470,596,1,None,,
1764760213.268608,597,1,None,,
1764760213.339012,598,1,None,,
1764760213.409479,599,1,None,,
1764760213.480451,600,1,None,,
1764760213.571417,601,1,None,,
1764760213.621526,602,1,None,,
1764760213.691614,603,1,None,,
1764760213.761610,604,1,None,,
1764760213.832603,605,1,None,,
1764760213.902429,606,1,None,,
1764760213.974584,607,1,None,,
1764760214.048268,608,1,None,,
1764760214.120589,609,1,None,,
1764760214.189319,610,1,None,,
1764760214.292166,611,1,None,,
1764760214.335185,612,1,None,,
1764760214.406270,613,1,None,,
1764760214.473283,614,1,None,,
1764760214.543689,615,1,None,,
1764760214.614494,616,1,None,,
1764760214.684994,617,1,None,,
1764760214.755536,618,1,None,,
1764760214.825650,619,1,None,,
1764760214.898455,620,1,None,,
1764760214.997601,621,1,None,,
1764760215.042192,622,1,None,,
1764760215.113276,623,1,None,,
1764760215.180139,624,1,None,,
1764760215.250443,625,1,None,,
1764760215.320827,626,1,None,,
1764760215.391176,627,1,None,,
1764760215.461651,628,1,None,,
1764760215.532089,629,1,None,,
1764760215.603265,630,1,None,,
1764760215.694582,631,1,None,,
1764760215.743215,632,1,None,,
1764760215.814437,633,1,None,,
1764760215.884974,634,1,None,,
1764760215.956591,635,1,None,,
1764760216.027533,636,1,None,,
1764760216.099361,637,1,None,,
1764760216.171347,638,1,None,,
1764760216.242385,639,1,None,,
1764760216.314061,640,1,None,,
1764760216.406770,641,1,None,,
1764760216.454177,642,1,None,,
1764760216.524392,643,1,None,,
1764760216.594868,644,1,None,,
1764760216.664985,645,1,None,,
1764760216.735372,646,1,None,,
1764760216.806306,647,1,None,,
1764760216.877154,648,1,None,,
1764760216.950847,649,1,None,,
1764760217.017961,650,1,None,,
1764760217.150944,651,1,None,,
1764760217.158651,652,1,None,,
1764760217.228775,653,1,None,,
1764760217.299254,654,1,None,,
1764760217.371467,655,1,None,,
1764760217.442581,656,1,None,,
1764760217.516220,657,1,None,,
1764760217.586274,658,1,None,,
1764760217.658703,659,1,None,,
1764760217.729906,660,1,None,,
1764760217.864215,661,1,None,,
1764760217.870118,662,1,None,,
1764760217.940814,663,1,None,,
1764760218.011513,664,1,None,,
1764760218.081607,665,1,None,,
1764760218.152003,666,1,None,,
1764760218.222333,667,1,None,,
1764760218.292737,668,1,None,,
1764760218.363088,669,1,None,,
1764760218.433491,670,1,None,,
1764760218.525468,671,1,None,,
1764760218.574926,672,1,None,,
1764760218.645288,673,1,None,,
1764760218.716013,674,1,None,,
1764760218.785836,675,1,None,,
1764760218.858197,676,1,None,,
1764760218.929249,677,1,None,,
1764760218.998850,678,1,None,,
1764760219.069441,679,1,None,,
1764760219.139784,680,1,None,,
1764760219.232821,681,1,None,,
1764760219.280753,682,1,None,,
1764760219.351642,683,1,None,,
1764760219.422070,684,1,None,,
1764760219.492616,685,1,None,,
1764760219.564618,686,1,None,,
1764760219.639857,687,1,None,,
1764760219.705756,688,1,None,,
1764760219.777081,689,1,None,,
1764760219.848714,690,1,None,,
1764760219.985534,691,1,None,,
1764760219.992755,692,1,None,,
1764760220.060181,693,1,None,,
1764760220.130897,694,1,None,,
1764760220.200988,695,1,None,,
1764760220.272473,696,1,None,,
1764760220.343855,697,1,None,,
1764760220.418626,698,1,None,,
1764760220.487346,699,1,None,,
1764760220.560919,700,1,None,,
1764760220.650797,701,1,None,,
1764760220.698947,702,1,None,,
1764760220.770108,703,1,None,,
1764760220.839869,704,1,None,,
1764760220.910235,705,1,None,,
1764760220.980774,706,1,None,,
1764760221.051896,707,1,None,,
1764760221.122577,708,1,None,,
1764760221.192728,709,1,None,,
1764760221.266116,710,1,None,,
1764760221.399520,711,1,None,,
1764760221.409329,712,1,None,,
1764760221.477002,713,1,None,,
1764760221.548433,714,1,None,,
1764760221.618041,715,1,None,,
1764760221.689086,716,1,None,,
1764760221.759477,717,1,None,,
1764760221.832026,718,1,None,,
1764760221.899911,719,1,None,,
1764760221.970811,720,1,None,,
1764760222.075077,721,1,None,,
1764760222.111801,722,1,None,,
1764760222.182629,723,1,None,,
1764760222.254557,724,1,None,,
1764760222.327053,725,1,None,,
1764760222.397403,726,1,None,,
1764760222.466217,727,1,None,,
1764760222.539698,728,1,None,,
1764760222.611778,729,1,None,,
1764760222.682845,730,1,None,,
1764760222.807049,731,1,None,,
1764760222.824055,732,1,None,,
1764760222.894990,733,1,None,,
1764760222.964938,734,1,None,,
1764760223.035512,735,1,None,,
1764760223.109396,736,1,None,,
1764760223.176373,737,1,None,,
1764760223.247325,738,1,None,,
1764760223.317842,739,1,None,,
1764760223.388474,740,1,None,,
1764760223.487845,741,1,None,,
1764760223.528852,742,1,None,,
1764760223.599197,743,1,None,,
1764760223.670252,744,1,None,,
1764760223.741186,745,1,None,,
1764760223.810429,746,1,None,,
1764760223.884835,747,1,None,,
1764760223.955094,748,1,None,,
1764760224.026349,749,1,None,,
1764760224.098514,750,1,None,,
1764760224.200876,751,1,None,,
1764760224.240209,752,1,None,,
1764760224.312500,753,1,None,,
1764760224.380377,754,1,None,,
1764760224.451869,755,1,None,,
1764760224.523939,756,1,None,,
1764760224.595956,757,1,None,,
1764760224.671903,758,1,None,,
1764760224.738149,759,1,None,,
1764760224.810452,760,1,None,,
1764760224.911125,761,1,None,,
1764760224.950922,762,1,None,,
1764760225.023418,763,1,None,,
1764760225.091951,764,1,None,,
1764760225.162999,765,1,None,,
1764760225.233425,766,1,None,,
1764760225.303942,767,1,None,,
1764760225.374769,768,1,None,,
1764760225.444927,769,1,None,,
1764760225.514948,770,1,None,,
1764760225.600558,771,1,None,,
1764760225.655340,772,1,None,,
1764760225.725951,773,1,None,,
1764760225.796406,774,1,None,,
1764760225.867019,775,1,None,,
1764760225.939065,776,1,None,,
1764760226.008243,777,1,None,,
1764760226.079633,778,1,None,,
1764760226.151361,779,1,None,,
1764760226.228276,780,1,None,,
1764760226.353445,781,1,None,,
1764760226.365851,782,1,None,,
1764760226.436715,783,1,None,,
1764760226.506450,784,1,None,,
1764760226.578624,785,1,None,,
1764760226.650500,786,1,None,,
1764760226.721794,787,1,None,,
1764760226.794546,788,1,None,,
1764760226.862696,789,1,None,,
1764760226.934153,790,1,None,,
1764760227.085986,791,1,None,,
1764760227.145446,792,1,None,,
1764760227.215875,793,1,None,,
1764760227.287678,794,1,None,,
1764760227.359467,795,1,None,,
1764760227.433073,796,1,None,,
1764760227.502747,797,1,None,,
1764760227.578381,798,1,None,,
1764760227.644687,799,1,None,,
1764760227.716507,800,1,None,,
1764760227.837569,801,1,None,,
1764760227.856930,802,1,None,,
1764760227.930720,803,1,None,,
1764760227.997678,804,1,None,,
1764760228.068178,805,1,None,,
1764760228.138556,806,1,None,,
1764760228.209008,807,1,None,,
1764760228.279479,808,1,None,,
1764760228.349844,809,1,None,,
1764760228.422942,810,1,None,,
1764760228.602464,811,1,None,,
1764760228.637072,812,1,None,,
1764760228.708268,813,1,None,,
1764760228.778696,814,1,None,,
1764760228.848982,815,1,None,,
1764760228.919797,816,1,None,,
1764760228.990298,817,1,None,,
1764760229.060776,818,1,None,,
1764760229.131243,819,1,None,,
1764760229.204594,820,1,None,,
1764760229.342129,821,1,None,,
1764760229.413040,822,1,None,,
1764760229.484354,823,1,None,,
1764760229.553118,824,1,None,,
1764760229.625312,825,1,None,,
1764760229.694460,826,1,None,,
1764760229.764877,827,1,None,,
1764760229.834948,828,1,None,,
1764760229.905075,829,1,None,,
1764760229.975373,830,1,None,,
1764760230.070059,831,1,None,,
1764760230.116725,832,1,None,,
1764760230.187079,833,1,None,,
1764760230.257551,834,1,None,,
1764760230.331594,835,1,None,,
1764760230.398836,836,1,None,,
1764760230.469805,837,1,None,,
1764760230.540122,838,1,None,,
1764760230.610567,839,1,None,,
1764760230.680923,840,1,None,,
1764760230.780987,841,1,None,,
1764760230.821798,842,1,None,,
1764760230.892518,843,1,None,,
1764760230.962864,844,1,None,,
1764760231.035139,845,1,None,,
1764760231.103693,846,1,None,,
1764760231.174743,847,1,None,,
1764760231.246278,848,1,None,,
1764760231.318898,849,1,None,,
1764760231.390059,850,1,None,,
1764760231.479558,851,1,None,,
1764760231.530847,852,1,None,,
1764760231.604022,853,1,None,,
1764760231.672648,854,1,None,,
1764760231.742756,855,1,None,,
1764760231.814282,856,1,None,,
1764760231.887072,857,1,None,,
1764760231.957473,858,1,None,,
1764760232.030835,859,1,None,,
1764760232.101299,860,1,None,,
1764760232.196765,861,1,None,,
1764760232.242289,862,1,None,,
1764760232.313354,863,1,None,,
1764760232.383815,864,1,None,,
1764760232.454600,865,1,None,,
1764760232.525128,866,1,None,,
1764760232.595645,867,1,None,,
1764760232.665945,868,1,None,,
1764760232.740159,869,1,None,,
1764760232.809838,870,1,None,,
1764760232.912333,871,1,None,,
