ts,frame_idx,ok,bbox,offx,offy
1764761766.831927,872,1,None,,
1764761766.902675,873,1,None,,
1764761766.973396,874,1,None,,
1764761767.044561,875,1,None,,
1764761767.116061,876,1,None,,
1764761767.186619,877,1,None,,
1764761767.260440,878,1,None,,
1764761767.328184,879,1,None,,
1764761767.398251,880,1,None,,
1764761767.469217,881,1,None,,
1764761767.544109,882,1,None,,
1764761767.610472,883,1,None,,
1764761767.681695,884,1,None,,
1764761767.752522,885,1,None,,
1764761767.882008,886,1,None,,
1764761767.893359,887,1,None,,
1764761767.963645,888,1,None,,
1764761768.035212,889,1,None,,
1764761768.105373,890,1,None,,
1764761768.179353,891,1,None,,
1764761768.248816,892,1,None,,
1764761768.318957,893,1,None,,
1764761768.389461,894,1,None,,
1764761768.460274,895,1,None,,
1764761768.531444,896,1,None,,
1764761768.601664,897,1,None,,
1764761768.672382,898,1,None,,
1764761768.743107,899,1,None,,
1764761768.813990,900,1,None,,
1764761768.971767,901,1,None,,
1764761769.025217,902,1,None,,
1764761769.096768,903,1,None,,
1764761769.167213,904,1,None,,
1764761769.240551,905,1,None,,
1764761769.308547,906,1,None,,
1764761769.379961,907,1,None,,
1764761769.450702,908,1,None,,
1764761769.525001,909,1,None,,
1764761769.593167,910,1,None,,
1764761769.663350,911,1,None,,
1764761769.734242,912,1,None,,
1764761769.804122,913,1,None,,
1764761769.875572,914,1,None,,
1764761769.946340,915,1,None,,
1764761770.041532,916,1,None,,
1764761770.089548,917,1,None,,
1764761770.157764,918,1,None,,
1764761770.228570,919,1,None,,
1764761770.299398,920,1,None,,
1764761770.370385,921,1,None,,
1764761770.441424,922,1,None,,
1764761770.512802,923,1,None,,
1764761770.583598,924,1,None,,
1764761770.654366,925,1,None,,
1764761770.724801,926,1,None,,
1764761770.799851,927,1,None,,
1764761770.866779,928,1,None,,
1764761770.937010,929,1,None,,
1764761771.007884,930,1,None,,
1764761771.155556,931,1,None,,
1764761771.219337,932,1,None,,
1764761771.290915,933,1,None,,
1764761771.361354,934,1,None,,
1764761771.432145,935,1,None,,
1764761771.503718,936,1,None,,
1764761771.574151,937,1,None,,
1764761771.645260,938,1,None,,
1764761771.717080,939,1,None,,
1764761771.786914,940,1,None,,
1764761771.858081,941,1,None,,
1764761771.928201,942,1,None,,
1764761771.999843,943,1,None,,
1764761772.070248,944,1,None,,
1764761772.141139,945,1,None,,
1764761772.261478,946,1,None,,
1764761772.281930,947,1,None,,
1764761772.352296,948,1,None,,
1764761772.423327,949,1,None,,
1764761772.494349,950,1,None,,
1764761772.566234,951,1,None,,
1764761772.636469,952,1,None,,
1764761772.707184,953,1,None,,
1764761772.777927,954,1,None,,
1764761772.848672,955,1,None,,
1764761772.920300,956,1,None,,
1764761772.989941,957,1,None,,
1764761773.060590,958,1,None,,
1764761773.131368,959,1,None,,
1764761773.202902,960,1,None,,
1764761773.357521,961,1,None,,
1764761773.414845,962,1,None,,
1764761773.488108,963,1,None,,
1764761773.556533,964,1,None,,
1764761773.626938,965,1,None,,
1764761773.698729,966,1,None,,
1764761773.771459,967,1,None,,
1764761773.839327,968,1,None,,
1764761773.909945,969,1,None,,
1764761773.981902,970,1,None,,
1764761774.052258,971,1,None,,
1764761774.123650,972,1,None,,
1764761774.193990,973,1,None,,
1764761774.264933,974,1,None,,
1764761774.335213,975,1,None,,
1764761774.445584,976,1,None,,
1764761774.476457,977,1,None,,
1764761774.546628,978,1,None,,
1764761774.618232,979,1,None,,
1764761774.690745,980,1,None,,
1764761774.760188,981,1,None,,
1764761774.830788,982,1,None,,
1764761774.901534,983,1,None,,
1764761774.972879,984,1,None,,
1764761775.042538,985,1,None,,
1764761775.114034,986,1,None,,
1764761775.186178,987,1,None,,
1764761775.255636,988,1,None,,
1764761775.325509,989,1,None,,
1764761775.400742,990,1,None,,
1764761775.544199,991,1,None,,
1764761775.609781,992,1,None,,
1764761775.679209,993,1,None,,
1764761775.750195,994,1,None,,
1764761775.820376,995,1,None,,
1764761775.891058,996,1,None,,
1764761775.961880,997,1,None,,
1764761776.032724,998,1,None,,
1764761776.104336,999,1,None,,
1764761776.175338,1000,1,None,,
1764761776.245446,1001,1,None,,
1764761776.316638,1002,1,None,,
1764761776.390261,1003,1,None,,
1764761776.457456,1004,1,None,,
1764761776.528257,1005,1,None,,
1764761776.615791,1006,1,None,,
1764761776.669264,1007,1,None,,
1764761776.740105,1008,1,None,,
1764761776.810949,1009,1,None,,
1764761776.883688,1010,1,None,,
1764761776.954199,1011,1,None,,
1764761777.023458,1012,1,None,,
1764761777.094990,1013,1,None,,
1764761777.165765,1014,1,None,,
1764761777.237000,1015,1,None,,
1764761777.308511,1016,1,None,,
1764761777.379019,1017,1,None,,
1764761777.449252,1018,1,None,,
1764761777.519727,1019,1,None,,
1764761777.590421,1020,1,None,,
1764761777.751170,1021,1,None,,
1764761777.801639,1022,1,None,,
1764761777.872596,1023,1,None,,
1764761777.943376,1024,1,None,,
1764761778.015039,1025,1,None,,
1764761778.085718,1026,1,None,,
1764761778.156767,1027,1,None,,
1764761778.226797,1028,1,None,,
1764761778.298136,1029,1,None,,
1764761778.368311,1030,1,None,,
1764761778.440122,1031,1,None,,
1764761778.511393,1032,1,None,,
1764761778.580924,1033,1,None,,
1764761778.651993,1034,1,None,,
1764761778.722883,1035,1,None,,
1764761778.841429,1036,1,None,,
1764761778.865563,1037,1,None,,
1764761778.934677,1038,1,None,,
1764761779.005331,1039,1,None,,
1764761779.077217,1040,1,None,,
1764761779.147979,1041,1,None,,
1764761779.218838,1042,1,None,,
1764761779.292301,1043,1,None,,
1764761779.361586,1044,1,None,,
1764761779.431575,1045,1,None,,
1764761779.501774,1046,1,None,,
1764761779.573909,1047,1,None,,
1764761779.643669,1048,1,None,,
1764761779.715362,1049,1,None,,
1764761779.786369,1050,1,None,,
1764761779.996213,1051,1,None,,
1764761780.011816,1052,1,None,,
1764761780.071317,1053,1,None,,
1764761780.140139,1054,1,None,,
1764761780.210585,1055,1,None,,
1764761780.281581,1056,1,None,,
1764761780.352600,1057,1,None,,
1764761780.423851,1058,1,None,,
1764761780.495005,1059,1,None,,
1764761780.565759,1060,1,None,,
1764761780.639585,1061,1,None,,
1764761780.707441,1062,1,None,,
1764761780.777825,1063,1,None,,
1764761780.848624,1064,1,None,,
1764761780.920433,1065,1,None,,
1764761781.045174,1066,1,None,,
1764761781.061689,1067,1,None,,
1764761781.132321,1068,1,None,,
1764761781.202813,1069,1,None,,
1764761781.275834,1070,1,None,,
1764761781.345544,1071,1,None,,
1764761781.416645,1072,1,None,,
1764761781.486728,1073,1,None,,
1764761781.557606,1074,1,None,,
1764761781.628605,1075,1,None,,
1764761781.699428,1076,1,None,,
1764761781.769892,1077,1,None,,
1764761781.840871,1078,1,None,,
1764761781.911185,1079,1,None,,
1764761781.982780,1080,1,None,,
1764761782.129572,1081,1,None,,
1764761782.194217,1082,1,None,,
1764761782.264576,1083,1,None,,
1764761782.335248,1084,1,None,,
1764761782.406090,1085,1,None,,
1764761782.476891,1086,1,None,,
1764761782.548777,1087,1,None,,
1764761782.619953,1088,1,None,,
1764761782.690008,1089,1,None,,
1764761782.760852,1090,1,None,,
1764761782.834344,1091,1,None,,
1764761782.902105,1092,1,None,,
1764761782.973137,1093,1,None,,
1764761783.044600,1094,1,None,,
1764761783.115708,1095,1,None,,
1764761783.222714,1096,1,None,,
1764761783.256571,1097,1,None,,
1764761783.327035,1098,1,None,,
1764761783.397555,1099,1,None,,
1764761783.468243,1100,1,None,,
1764761783.540796,1101,1,None,,
1764761783.610179,1102,1,None,,
1764761783.681430,1103,1,None,,
1764761783.752248,1104,1,None,,
1764761783.825960,1105,1,None,,
1764761783.894434,1106,1,None,,
1764761783.964725,1107,1,None,,
1764761784.035092,1108,1,None,,
1764761784.106838,1109,1,None,,
1764761784.177624,1110,1,None,,
1764761784.370082,1111,1,None,,
1764761784.388893,1112,1,None,,
1764761784.459720,1113,1,None,,
1764761784.530813,1114,1,None,,
1764761784.601181,1115,1,None,,
1764761784.675878,1116,1,None,,
1764761784.743361,1117,1,None,,
1764761784.814306,1118,1,None,,
1764761784.884782,1119,1,None,,
1764761784.955829,1120,1,None,,
1764761785.026394,1121,1,None,,
1764761785.096845,1122,1,None,,
1764761785.167612,1123,1,None,,
1764761785.239716,1124,1,None,,
1764761785.309804,1125,1,None,,
1764761785.418516,1126,1,None,,
1764761785.450575,1127,1,None,,
1764761785.521618,1128,1,None,,
1764761785.592402,1129,1,None,,
1764761785.663603,1130,1,None,,
1764761785.734463,1131,1,None,,
1764761785.805198,1132,1,None,,
1764761785.877145,1133,1,None,,
1764761785.947007,1134,1,None,,
1764761786.018333,1135,1,None,,
1764761786.088764,1136,1,None,,
1764761786.159156,1137,1,None,,
1764761786.230822,1138,1,None,,
1764761786.302126,1139,1,None,,
1764761786.372073,1140,1,None,,
1764761786.521954,1141,1,None,,
1764761786.585825,1142,1,None,,
1764761786.658049,1143,1,None,,
1764761786.725472,1144,1,None,,
1764761786.797135,1145,1,None,,
1764761786.867585,1146,1,None,,
1764761786.940380,1147,1,None,,
1764761787.008647,1148,1,None,,
1764761787.079615,1149,1,None,,
1764761787.150228,1150,1,None,,
1764761787.223176,1151,1,None,,
1764761787.292512,1152,1,None,,
1764761787.363104,1153,1,None,,
1764761787.434852,1154,1,None,,
1764761787.505312,1155,1,None,,
1764761787.592857,1156,1,None,,
1764761787.645897,1157,1,None,,
1764761787.717247,1158,1,None,,
1764761787.790460,1159,1,None,,
1764761787.858752,1160,1,None,,
1764761787.929932,1161,1,None,,
1764761788.000812,1162,1,None,,
1764761788.072198,1163,1,None,,
1764761788.143649,1164,1,None,,
1764761788.213798,1165,1,None,,
1764761788.284419,1166,1,None,,
1764761788.355532,1167,1,None,,
1764761788.427200,1168,1,None,,
1764761788.497588,1169,1,None,,
1764761788.567674,1170,1,None,,
1764761788.754557,1171,1,None,,
1764761788.779159,1172,1,None,,
1764761788.850127,1173,1,None,,
1764761788.920944,1174,1,None,,
1764761788.991825,1175,1,None,,
1764761789.062842,1176,1,None,,
1764761789.136667,1177,1,None,,
1764761789.205147,1178,1,None,,
1764761789.276581,1179,1,None,,
1764761789.347000,1180,1,None,,
1764761789.417633,1181,1,None,,
1764761789.488433,1182,1,None,,
1764761789.559152,1183,1,None,,
1764761789.629768,1184,1,None,,
1764761789.701608,1185,1,None,,
1764761789.803306,1186,1,None,,
1764761789.842748,1187,1,None,,
1764761789.913211,1188,1,None,,
1764761789.984190,1189,1,None,,
1764761790.054931,1190,1,None,,
1764761790.129083,1191,1,None,,
1764761790.198290,1192,1,None,,
1764761790.268835,1193,1,None,,
1764761790.339339,1194,1,None,,
1764761790.409616,1195,1,None,,
1764761790.481373,1196,1,None,,
1764761790.551785,1197,1,None,,
1764761790.624811,1198,1,None,,
1764761790.692979,1199,1,None,,
1764761790.764209,1200,1,None,,
1764761790.922741,1201,1,None,,
1764761790.975805,1202,1,None,,
1764761791.046372,1203,1,None,,
1764761791.117853,1204,1,None,,
1764761791.191555,1205,1,None,,
1764761791.259639,1206,1,None,,
1764761791.330281,1207,1,None,,
1764761791.401644,1208,1,None,,
1764761791.474644,1209,1,None,,
1764761791.543221,1210,1,None,,
1764761791.615180,1211,1,None,,
1764761791.685456,1212,1,None,,
1764761791.756133,1213,1,None,,
1764761791.829722,1214,1,None,,
1764761791.898499,1215,1,None,,
1764761792.023695,1216,1,None,,
1764761792.038808,1217,1,None,,
1764761792.109570,1218,1,None,,
1764761792.182716,1219,1,None,,
1764761792.251285,1220,1,None,,
1764761792.323252,1221,1,None,,
1764761792.394557,1222,1,None,,
1764761792.464575,1223,1,None,,
1764761792.536365,1224,1,None,,
1764761792.607066,1225,1,None,,
1764761792.677721,1226,1,None,,
1764761792.748195,1227,1,None,,
1764761792.819388,1228,1,None,,
1764761792.892520,1229,1,None,,
1764761792.961046,1230,1,None,,
1764761793.102908,1231,1,None,,
1764761793.171942,1232,1,None,,
1764761793.242521,1233,1,None,,
1764761793.314565,1234,1,None,,
1764761793.385316,1235,1,None,,
1764761793.456765,1236,1,None,,
1764761793.527165,1237,1,None,,
1764761793.598549,1238,1,None,,
1764761793.672825,1239,1,None,,
1764761793.739338,1240,1,None,,
1764761793.810719,1241,1,None,,
1764761793.880835,1242,1,None,,
1764761793.951472,1243,1,None,,
1764761794.023467,1244,1,None,,
1764761794.096319,1245,1,None,,
1764761794.215185,1246,1,None,,
1764761794.234107,1247,1,None,,
1764761794.305048,1248,1,None,,
1764761794.376837,1249,1,None,,
1764761794.450728,1250,1,None,,
1764761794.518646,1251,1,None,,
1764761794.589324,1252,1,None,,
1764761794.660905,1253,1,None,,
1764761794.731130,1254,1,None,,
1764761794.801811,1255,1,None,,
1764761794.872625,1256,1,None,,
1764761794.943522,1257,1,None,,
1764761795.013924,1258,1,None,,
1764761795.085113,1259,1,None,,
1764761795.155935,1260,1,None,,
1764761795.318503,1261,1,None,,
1764761795.367872,1262,1,None,,
1764761795.439816,1263,1,None,,
1764761795.512743,1264,1,None,,
1764761795.581308,1265,1,None,,
1764761795.652108,1266,1,None,,
1764761795.723301,1267,1,None,,
1764761795.795174,1268,1,None,,
1764761795.864640,1269,1,None,,
1764761795.936336,1270,1,None,,
1764761796.006623,1271,1,None,,
1764761796.080238,1272,1,None,,
1764761796.148934,1273,1,None,,
1764761796.220221,1274,1,None,,
1764761796.289934,1275,1,None,,
1764761796.386650,1276,1,None,,
1764761796.433320,1277,1,None,,
1764761796.504313,1278,1,None,,
1764761796.573323,1279,1,None,,
1764761796.643607,1280,1,None,,
1764761796.715288,1281,1,None,,
1764761796.786121,1282,1,None,,
1764761796.857103,1283,1,None,,
1764761796.931099,1284,1,None,,
1764761796.999105,1285,1,None,,
1764761797.069380,1286,1,None,,
1764761797.140778,1287,1,None,,
1764761797.211587,1288,1,None,,
1764761797.281266,1289,1,None,,
1764761797.353112,1290,1,None,,
1764761797.542027,1291,1,None,,
1764761797.564513,1292,1,None,,
1764761797.635544,1293,1,None,,
1764761797.705433,1294,1,None,,
1764761797.776538,1295,1,None,,
1764761797.849854,1296,1,None,,
1764761797.919030,1297,1,None,,
1764761797.989374,1298,1,None,,
1764761798.061060,1299,1,None,,
1764761798.130867,1300,1,None,,
1764761798.202676,1301,1,None,,
1764761798.272418,1302,1,None,,
1764761798.343248,1303,1,None,,
1764761798.414708,1304,1,None,,
1764761798.485630,1305,1,None,,
1764761798.573630,1306,1,None,,
1764761798.626498,1307,1,None,,
1764761798.697610,1308,1,None,,
1764761798.768272,1309,1,None,,
1764761798.839999,1310,1,None,,
1764761798.914693,1311,1,None,,
1764761798.981801,1312,1,None,,
1764761799.052654,1313,1,None,,
1764761799.124221,1314,1,None,,
1764761799.195061,1315,1,None,,
1764761799.264676,1316,1,None,,
1764761799.336254,1317,1,None,,
1764761799.406874,1318,1,None,,
1764761799.477309,1319,1,None,,
1764761799.547477,1320,1,None,,
1764761799.674490,1321,1,None,,
1764761799.691361,1322,1,None,,
1764761799.759989,1323,1,None,,
1764761799.830817,1324,1,None,,
1764761799.901308,1325,1,None,,
1764761799.972018,1326,1,None,,
1764761800.043400,1327,1,None,,
1764761800.114200,1328,1,None,,
1764761800.185235,1329,1,None,,
1764761800.256219,1330,1,None,,
1764761800.329226,1331,1,None,,
1764761800.397966,1332,1,None,,
1764761800.467971,1333,1,None,,
1764761800.538591,1334,1,None,,
1764761800.611224,1335,1,None,,
1764761800.780157,1336,1,None,,
1764761800.826527,1337,1,None,,
1764761800.898654,1338,1,None,,
1764761800.970783,1339,1,None,,
1764761801.042878,1340,1,None,,
1764761801.121721,1341,1,None,,
1764761801.186488,1342,1,None,,
1764761801.258616,1343,1,None,,
1764761801.330680,1344,1,None,,
1764761801.402750,1345,1,None,,
1764761801.474880,1346,1,None,,
1764761801.546925,1347,1,None,,
1764761801.618994,1348,1,None,,
1764761801.691131,1349,1,None,,
1764761801.763355,1350,1,None,,
1764761801.977083,1351,1,None,,
1764761802.047099,1352,1,None,,
1764761802.117250,1353,1,None,,
1764761802.187376,1354,1,None,,
1764761802.257527,1355,1,None,,
1764761802.327694,1356,1,None,,
1764761802.397813,1357,1,None,,
1764761802.467982,1358,1,None,,
1764761802.538079,1359,1,None,,
1764761802.608251,1360,1,None,,
1764761802.677460,1361,1,None,,
1764761802.748545,1362,1,None,,
1764761802.820817,1363,1,None,,
1764761802.892852,1364,1,None,,
1764761802.964921,1365,1,None,,
1764761803.128513,1366,1,None,,
1764761803.180650,1367,1,None,,
1764761803.252710,1368,1,None,,
1764761803.324769,1369,1,None,,
1764761803.396854,1370,1,None,,
1764761803.484449,1371,1,None,,
1764761803.540599,1372,1,None,,
1764761803.612610,1373,1,None,,
1764761803.684672,1374,1,None,,
1764761803.756732,1375,1,None,,
1764761803.828814,1376,1,None,,
1764761803.900884,1377,1,None,,
1764761803.973021,1378,1,None,,
1764761804.044903,1379,1,None,,
1764761804.116924,1380,1,None,,
1764761804.341502,1381,1,None,,
1764761804.404349,1382,1,None,,
1764761804.476429,1383,1,None,,
