ts,frame_idx,ok,bbox,offx,offy
1764760985.611950,78,1,None,,
1764760985.631932,79,1,None,,
1764760985.651955,80,1,None,,
1764760985.736150,81,1,None,,
1764760985.751722,82,1,None,,
1764760985.771904,83,1,None,,
1764760985.791945,84,1,None,,
1764760985.811944,85,1,None,,
1764760985.831998,86,1,None,,
1764760985.851954,87,1,None,,
1764760985.871940,88,1,None,,
1764760985.891937,89,1,None,,
1764760985.911880,90,1,None,,
1764760985.987086,91,1,None,,
1764760985.991844,92,1,None,,
1764760986.011790,93,1,None,,
1764760986.031898,94,1,None,,
1764760986.051951,95,1,None,,
1764760986.071952,96,1,None,,
1764760986.091951,97,1,None,,
1764760986.111963,98,1,None,,
1764760986.131940,99,1,None,,
1764760986.151939,100,1,None,,
1764760986.222708,101,1,None,,
1764760986.231712,102,1,None,,
1764760986.251794,103,1,None,,
1764760986.271907,104,1,None,,
1764760986.291952,105,1,None,,
1764760986.311956,106,1,None,,
1764760986.331965,107,1,None,,
1764760986.351966,108,1,None,,
1764760986.371955,109,1,None,,
1764760986.391959,110,1,None,,
1764760986.464097,111,1,None,,
1764760986.471709,112,1,None,,
1764760986.491798,113,1,None,,
1764760986.511836,114,1,None,,
1764760986.531956,115,1,None,,
1764760986.552029,116,1,None,,
1764760986.573203,117,1,None,,
1764760986.591887,118,1,None,,
1764760986.611956,119,1,None,,
1764760986.631993,120,1,None,,
1764760986.705636,121,1,None,,
1764760986.711830,122,1,None,,
1764760986.731779,123,1,None,,
1764760986.751903,124,1,None,,
1764760986.771954,125,1,None,,
1764760986.791953,126,1,None,,
1764760986.811945,127,1,None,,
1764760986.831950,128,1,None,,
1764760986.851990,129,1,None,,
1764760986.871941,130,1,None,,
1764760986.945446,131,1,None,,
1764760986.951830,132,1,None,,
1764760986.971885,133,1,None,,
1764760986.993122,134,1,None,,
1764760987.011865,135,1,None,,
1764760987.031954,136,1,None,,
1764760987.051955,137,1,None,,
1764760987.071965,138,1,None,,
1764760987.091943,139,1,None,,
1764760987.111942,140,1,None,,
1764760987.184348,141,1,None,,
1764760987.191824,142,1,None,,
1764760987.211806,143,1,None,,
1764760987.231897,144,1,None,,
1764760987.251954,145,1,None,,
1764760987.271955,146,1,None,,
1764760987.291947,147,1,None,,
1764760987.311958,148,1,None,,
1764760987.331942,149,1,None,,
1764760987.351940,150,1,None,,
1764760987.425143,151,1,None,,
1764760987.431814,152,1,None,,
1764760987.451809,153,1,None,,
1764760987.471940,154,1,None,,
1764760987.491953,155,1,None,,
1764760987.511953,156,1,None,,
1764760987.531951,157,1,None,,
1764760987.551939,158,1,None,,
1764760987.571977,159,1,None,,
1764760987.591944,160,1,None,,
1764760987.670841,161,1,None,,
1764760987.671754,162,1,None,,
1764760987.691883,163,1,None,,
1764760987.711842,164,1,None,,
1764760987.731950,165,1,None,,
1764760987.751936,166,1,None,,
1764760987.771939,167,1,None,,
1764760987.791958,168,1,None,,
1764760987.811943,169,1,None,,
1764760987.831949,170,1,None,,
1764760987.911103,171,1,None,,
1764760987.911811,172,1,None,,
1764760987.931802,173,1,None,,
1764760987.951842,174,1,None,,
1764760987.971948,175,1,None,,
1764760987.991953,176,1,None,,
1764760988.011946,177,1,None,,
1764760988.031958,178,1,None,,
1764760988.051953,179,1,None,,
1764760988.071950,180,1,None,,
1764760988.153556,181,1,None,,
1764760988.171820,182,1,None,,
1764760988.191813,183,1,None,,
1764760988.235909,184,1,None,,
1764760988.259317,185,1,None,,
1764760988.278356,186,1,None,,
1764760988.295442,187,1,None,,
1764760988.310488,188,1,None,,
1764760988.325038,189,1,None,,
1764760988.339486,190,1,None,,
1764760988.381408,191,1,None,,
1764760988.391770,192,1,None,,
1764760988.411733,193,1,None,,
1764760988.431733,194,1,None,,
1764760988.451740,195,1,None,,
1764760988.471745,196,1,None,,
1764760988.491744,197,1,None,,
1764760988.511755,198,1,None,,
1764760988.531751,199,1,None,,
1764760988.551761,200,1,None,,
1764760988.595132,201,1,None,,
1764760988.611593,202,1,None,,
1764760988.631776,203,1,None,,
1764760988.651759,204,1,None,,
1764760988.671777,205,1,None,,
1764760988.691773,206,1,None,,
1764760988.711767,207,1,None,,
1764760988.731756,208,1,None,,
1764760988.751779,209,1,None,,
1764760988.771770,210,1,None,,
1764760988.818156,211,1,None,,
1764760988.831674,212,1,None,,
1764760988.851804,213,1,None,,
1764760988.871778,214,1,None,,
1764760988.891788,215,1,None,,
1764760988.911760,216,1,None,,
1764760988.931773,217,1,None,,
1764760988.951760,218,1,None,,
1764760988.971770,219,1,None,,
1764760988.991758,220,1,None,,
1764760989.038604,221,1,None,,
1764760989.051680,222,1,None,,
1764760989.071791,223,1,None,,
1764760989.091754,224,1,None,,
1764760989.111767,225,1,None,,
1764760989.131760,226,1,None,,
